Data supplied by UK-AIR on 31/3/2021
All Data GMT hour ending  NB:  Upto 10/09/2020 PM10 were measured with a TEOM FDMS, from 10/09/2020 PM10 were measured with a BAM 1020 heated
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Black Carbon (880nm)",status,unit,"Blue Particulate matter (470nm)",status,unit,"Infra Red Particulate matter (950nm)",status,unit,"Red Particulate matter (660nm)",status,unit,"UV Particulate Matter (UV-BC)",status,unit,"UV Particulate Matter (370nm)",status,unit,"Yellow Particulate matter (590nm)",status,unit
06-08-2020,22:00,0.421735,R,mgm-3,5.800,R,ugm-3 (TEOM FDMS),8.59892,R,ugm-3,26.83109,R,ugm-3,40.01592,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),8.03269,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),0.51504,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),0.60,P,ugm-3,,,,,,,,,,,,,0.70,P,ugm-3,,,
06-08-2020,23:00,0.385207,R,mgm-3,6.900,R,ugm-3 (TEOM FDMS),2.69184,R,ugm-3,15.35091,R,ugm-3,19.47834,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),19.40818,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),0.38628,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),0.60,P,ugm-3,,,,,,,,,,,,,0.70,P,ugm-3,,,
06-08-2020,24:00,0.371925,R,mgm-3,8.700,R,ugm-3 (TEOM FDMS),3.55173,R,ugm-3,22.15331,R,ugm-3,27.59921,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),11.42538,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),0.19314,R,ugm-3,1.100,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.60,P,ugm-3,,,,,,,,,,,,,0.80,P,ugm-3,,,
07-08-2020,01:00,0.039849,R,mgm-3,8.000,R,ugm-3 (TEOM FDMS),4.43219,R,ugm-3,24.00433,R,ugm-3,30.80026,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),9.64588,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),0.08566,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,0.90,P,ugm-3,,,
07-08-2020,02:00,0.092981,R,mgm-3,4.800,R,ugm-3 (TEOM FDMS),6.14463,R,ugm-3,22.48998,R,ugm-3,31.91161,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),9.18022,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),,,,-1.700,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
07-08-2020,03:00,0.069736,R,mgm-3,7.600,R,ugm-3 (TEOM FDMS),7.29045,R,ugm-3,21.09030,R,ugm-3,32.26883,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),6.78538,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),,,,1.100,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
07-08-2020,04:00,0.129509,R,mgm-3,8.600,R,ugm-3 (TEOM FDMS),9.29249,R,ugm-3,20.10432,R,ugm-3,34.35261,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),0.94796,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),0.44972,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),1.10,P,ugm-3,,,,,,,,,,,,,1.30,P,ugm-3,,,
07-08-2020,05:00,0.129509,R,mgm-3,9.700,R,ugm-3 (TEOM FDMS),10.65237,R,ugm-3,14.98284,R,ugm-3,31.31625,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),0.94796,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),0.44972,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),1.10,P,ugm-3,,,,,,,,,,,,,1.30,P,ugm-3,,,
07-08-2020,06:00,0.149434,R,mgm-3,10.100,R,ugm-3 (TEOM FDMS),21.90913,R,ugm-3,13.55945,R,ugm-3,47.15298,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),1.19742,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),0.83520,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),1.60,P,ugm-3,,,,,,,,,,,,,1.80,P,ugm-3,,,
07-08-2020,07:00,0.182641,R,mgm-3,10.200,R,ugm-3 (TEOM FDMS),60.96782,R,ugm-3,22.07783,R,ugm-3,115.56052,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),1.84602,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),1.41342,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS),2.60,P,ugm-3,,,,,,,,,,,,,3.10,P,ugm-3,,,
07-08-2020,08:00,0.179321,R,mgm-3,13.300,R,ugm-3 (TEOM FDMS),29.57733,R,ugm-3,30.73650,R,ugm-3,76.08776,R,ugm-3,12.700,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),8.33205,R,ugm-3,10.300,R,ugm-3 (TEOM FDMS),0.96370,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),2.60,P,ugm-3,,,,,,,,,,,,,3.10,P,ugm-3,,,
07-08-2020,09:00,0.129509,R,mgm-3,15.500,R,ugm-3 (TEOM FDMS),20.05819,R,ugm-3,28.95974,R,ugm-3,59.71520,R,ugm-3,14.500,R,ugm-3 (TEOM FDMS),9.400,R,ugm-3 (TEOM FDMS),11.27571,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),0.77096,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),1.60,P,ugm-3,,,,,,,,,,,,,1.80,P,ugm-3,,,
07-08-2020,10:00,0.122867,R,mgm-3,12.400,R,ugm-3 (TEOM FDMS),19.03828,R,ugm-3,27.78490,R,ugm-3,56.97652,R,ugm-3,12.900,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),13.47098,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),0.64246,R,ugm-3,-0.500,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),1.30,P,ugm-3,,,,,,,,,,,,,1.50,P,ugm-3,,,
07-08-2020,11:00,0.099623,R,mgm-3,7.600,R,ugm-3 (TEOM FDMS),7.25268,R,ugm-3,18.35000,R,ugm-3,29.47061,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),25.54496,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),0.32123,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,0.90,P,ugm-3,,,
07-08-2020,12:00,0.079698,R,mgm-3,16.100,R,ugm-3 (TEOM FDMS),11.14344,R,ugm-3,23.87481,R,ugm-3,40.96117,R,ugm-3,15.500,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),23.00044,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),0.57822,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),1.10,P,ugm-3,,,,,,,,,,,,,1.20,P,ugm-3,,,
07-08-2020,13:00,0.049811,R,mgm-3,14.500,R,ugm-3 (TEOM FDMS),8.65033,R,ugm-3,24.24440,R,ugm-3,37.50805,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),30.13507,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),0.32123,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),1.10,P,ugm-3,,,,,,,,,,,,,1.20,P,ugm-3,,,
07-08-2020,14:00,0.063094,R,mgm-3,13.700,R,ugm-3 (TEOM FDMS),5.32619,R,ugm-3,24.75703,R,ugm-3,32.92373,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),42.75787,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),0.25698,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),1.00,P,ugm-3,,,,,,,,,,,,,1.20,P,ugm-3,,,
07-08-2020,15:00,0.073057,R,mgm-3,9.500,R,ugm-3 (TEOM FDMS),4.57070,R,ugm-3,24.30794,R,ugm-3,31.31625,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),49.64304,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),0.19274,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),1.00,P,ugm-3,,,,,,,,,,,,,1.20,P,ugm-3,,,
07-08-2020,16:00,0.092981,R,mgm-3,12.900,R,ugm-3 (TEOM FDMS),3.89076,R,ugm-3,27.55335,R,ugm-3,33.51910,R,ugm-3,12.900,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),47.94669,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),0.19274,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),1.10,P,ugm-3,,,,,,,,,,,,,1.30,P,ugm-3,,,
07-08-2020,17:00,0.053132,R,mgm-3,7.700,R,ugm-3 (TEOM FDMS),2.15314,R,ugm-3,15.51213,R,ugm-3,18.81356,R,ugm-3,8.800,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),50.74067,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),0.25698,R,ugm-3,-1.100,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),,,,,,,,,,,,,,,,,,,,,
07-08-2020,18:00,0.345358,R,mgm-3,9.400,R,ugm-3 (TEOM FDMS),1.81317,R,ugm-3,19.72468,R,ugm-3,22.50483,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),44.85336,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),0.38548,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,0.80,P,ugm-3,,,
07-08-2020,19:00,0.229132,R,mgm-3,11.500,R,ugm-3 (TEOM FDMS),1.96427,R,ugm-3,18.42134,R,ugm-3,21.43317,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),31.93120,R,ugm-3,8.900,R,ugm-3 (TEOM FDMS),0.12849,R,ugm-3,-0.800,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
07-08-2020,20:00,0.219170,R,mgm-3,10.900,R,ugm-3 (TEOM FDMS),1.62430,R,ugm-3,18.16864,R,ugm-3,20.65920,R,ugm-3,13.200,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),32.13077,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),0.19274,R,ugm-3,-2.300,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
07-08-2020,21:00,0.239094,R,mgm-3,11.700,R,ugm-3 (TEOM FDMS),1.69985,R,ugm-3,18.76724,R,ugm-3,21.37364,R,ugm-3,12.500,R,ugm-3 (TEOM FDMS),9.000,R,ugm-3 (TEOM FDMS),23.54926,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),0.06425,R,ugm-3,-0.800,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),1.40,P,ugm-3,,,,,,,,,,,,,1.90,P,ugm-3,,,
07-08-2020,22:00,0.229132,R,mgm-3,11.700,R,ugm-3 (TEOM FDMS),1.73762,R,ugm-3,16.38739,R,ugm-3,19.05171,R,ugm-3,11.500,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),13.67055,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),0.12849,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),1.20,P,ugm-3,,,,,,,,,,,,,1.70,P,ugm-3,,,
07-08-2020,23:00,0.166037,R,mgm-3,7.800,R,ugm-3 (TEOM FDMS),1.35988,R,ugm-3,10.47711,R,ugm-3,12.56222,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),18.01119,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),0.12849,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,1.10,P,ugm-3,,,
07-08-2020,24:00,0.185962,R,mgm-3,10.000,R,ugm-3 (TEOM FDMS),1.96427,R,ugm-3,8.71688,R,ugm-3,11.72871,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),17.21291,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),0.12849,R,ugm-3,0.100,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.10,P,ugm-3,,,
08-08-2020,01:00,0.274515,R,mgm-3,14.200,R,ugm-3 (TEOM FDMS),2.13708,R,ugm-3,8.36693,R,ugm-3,11.64374,R,ugm-3,15.000,R,ugm-3 (TEOM FDMS),13.400,R,ugm-3 (TEOM FDMS),15.89908,R,ugm-3,14.500,R,ugm-3 (TEOM FDMS),0.25645,R,ugm-3,-0.800,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),0.90,P,ugm-3,,,,,,,,,,,,,1.10,P,ugm-3,,,
08-08-2020,02:00,0.242414,R,mgm-3,17.100,R,ugm-3 (TEOM FDMS),2.28973,R,ugm-3,10.30102,R,ugm-3,13.81189,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),12.600,R,ugm-3 (TEOM FDMS),12.70596,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),,,,1.200,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
08-08-2020,03:00,0.215849,R,mgm-3,16.900,R,ugm-3 (TEOM FDMS),2.40421,R,ugm-3,10.46676,R,ugm-3,14.15317,R,ugm-3,16.400,R,ugm-3 (TEOM FDMS),14.400,R,ugm-3 (TEOM FDMS),9.37979,R,ugm-3,16.100,R,ugm-3 (TEOM FDMS),,,,0.500,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,0.90,P,ugm-3,,,
08-08-2020,04:00,0.205886,R,mgm-3,13.800,R,ugm-3 (TEOM FDMS),2.25157,R,ugm-3,10.45991,R,ugm-3,13.91226,R,ugm-3,13.600,R,ugm-3 (TEOM FDMS),11.700,R,ugm-3 (TEOM FDMS),7.13463,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),0.51290,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
08-08-2020,05:00,0.202566,R,mgm-3,14.100,R,ugm-3 (TEOM FDMS),2.93848,R,ugm-3,9.04529,R,ugm-3,13.55090,R,ugm-3,12.700,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),5.78753,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),0.64113,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
08-08-2020,06:00,0.195924,R,mgm-3,8.200,R,ugm-3 (TEOM FDMS),4.61762,R,ugm-3,8.57858,R,ugm-3,15.65882,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),6.13678,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),0.70524,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,0.90,P,ugm-3,,,
08-08-2020,07:00,0.212528,R,mgm-3,6.600,R,ugm-3 (TEOM FDMS),5.45718,R,ugm-3,6.74922,R,ugm-3,15.11679,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),6.98495,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),0.44879,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,0.90,P,ugm-3,,,
08-08-2020,08:00,0.195924,R,mgm-3,4.800,R,ugm-3 (TEOM FDMS),7.21264,R,ugm-3,8.09272,R,ugm-3,19.15195,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),8.83097,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),0.38468,R,ugm-3,-1.200,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,0.90,P,ugm-3,,,
08-08-2020,09:00,0.122867,R,mgm-3,13.100,R,ugm-3 (TEOM FDMS),5.72432,R,ugm-3,10.25433,R,ugm-3,19.03149,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),25.84432,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),0.32056,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,0.70,P,ugm-3,,,
08-08-2020,10:00,0.099623,R,mgm-3,7.200,R,ugm-3 (TEOM FDMS),3.47275,R,ugm-3,7.32270,R,ugm-3,12.64751,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),32.43013,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),0.25645,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),0.50,P,ugm-3,,,,,,,,,,,,,0.60,P,ugm-3,,,
08-08-2020,11:00,0.106264,R,mgm-3,7.400,R,ugm-3 (TEOM FDMS),2.63319,R,ugm-3,6.80323,R,ugm-3,10.84072,R,ugm-3,7.200,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),40.26325,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),0.19234,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),,,,,,,,,,,,,,,,,,,,,
08-08-2020,12:00,0.106264,R,mgm-3,5.200,R,ugm-3 (TEOM FDMS),2.17524,R,ugm-3,5.87929,R,ugm-3,9.21461,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),50.19186,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),0.38468,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,,,,,,,,,,,,
08-08-2020,13:00,0.063094,R,mgm-3,22.000,R,ugm-3 (TEOM FDMS),2.21340,R,ugm-3,7.32643,R,ugm-3,10.72027,R,ugm-3,18.500,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),55.63014,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),0.25645,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),,,,,,,,,,,,,,,,0.70,P,ugm-3,,,
08-08-2020,14:00,0.063094,R,mgm-3,18.600,R,ugm-3 (TEOM FDMS),2.32789,R,ugm-3,9.62017,R,ugm-3,13.18955,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),63.76262,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),0.32056,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),,,,,,,,,,,,,,,,,,,,,
08-08-2020,15:00,0.053132,R,mgm-3,12.700,R,ugm-3 (TEOM FDMS),1.56465,R,ugm-3,8.92344,R,ugm-3,11.32253,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),72.09466,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),0.19234,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),,,,,,,,,,,,,,,,,,,,,
08-08-2020,16:00,0.063094,R,mgm-3,8.800,R,ugm-3 (TEOM FDMS),0.87773,R,ugm-3,6.12222,R,ugm-3,7.46805,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),81.52435,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),0.25645,R,ugm-3,-1.100,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),,,,,,,,,,,,,,,,0.60,P,ugm-3,,,
08-08-2020,17:00,0.225811,R,mgm-3,16.000,R,ugm-3 (TEOM FDMS),0.91589,R,ugm-3,8.59321,R,ugm-3,9.99756,R,ugm-3,16.000,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),58.07487,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),0.19234,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),-2.500,R,ugm-3 (TEOM FDMS),1.00,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
08-08-2020,18:00,0.205886,R,mgm-3,11.700,R,ugm-3 (TEOM FDMS),0.99222,R,ugm-3,7.51256,R,ugm-3,9.03394,R,ugm-3,10.900,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),55.77982,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),0.32056,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,0.80,P,ugm-3,,,
08-08-2020,19:00,0.185962,R,mgm-3,9.800,R,ugm-3 (TEOM FDMS),1.48832,R,ugm-3,9.34160,R,ugm-3,11.62366,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),8.000,R,ugm-3 (TEOM FDMS),41.90970,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),0.32056,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.70,P,ugm-3,,,,,,,,,,,,,0.90,P,ugm-3,,,
08-08-2020,20:00,0.245736,R,mgm-3,12.400,R,ugm-3 (TEOM FDMS),1.29751,R,ugm-3,13.78979,R,ugm-3,15.77927,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS),31.88131,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),0.19234,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),0.90,P,ugm-3,,,,,,,,,,,,,1.20,P,ugm-3,,,
08-08-2020,21:00,0.252378,R,mgm-3,13.700,R,ugm-3 (TEOM FDMS),2.48054,R,ugm-3,19.74502,R,ugm-3,23.54846,R,ugm-3,14.300,R,ugm-3 (TEOM FDMS),9.700,R,ugm-3 (TEOM FDMS),30.93335,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),0.00000,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),1.10,P,ugm-3,,,,,,,,,,,,,1.50,P,ugm-3,,,
08-08-2020,22:00,0.209208,R,mgm-3,11.500,R,ugm-3 (TEOM FDMS),1.75546,R,ugm-3,19.53182,R,ugm-3,22.22348,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),37.26970,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),0.25645,R,ugm-3,-0.900,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),1.30,P,ugm-3,,,,,,,,,,,,,1.50,P,ugm-3,,,
08-08-2020,23:00,0.159396,R,mgm-3,13.300,R,ugm-3 (TEOM FDMS),1.33567,R,ugm-3,13.61082,R,ugm-3,15.65882,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),44.00519,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),0.12823,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),0.80,P,ugm-3,,,,,,,,,,,,,1.00,P,ugm-3,,,
08-08-2020,24:00,0.099623,R,mgm-3,6.700,R,ugm-3 (TEOM FDMS),1.37384,R,ugm-3,6.14448,R,ugm-3,8.25100,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),49.24390,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),0.25645,R,ugm-3,-0.400,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),0.40,P,ugm-3,,,,,,,,,,,,,0.40,P,ugm-3,,,
09-08-2020,01:00,0.053132,R,mgm-3,6.700,R,ugm-3 (TEOM FDMS),0.92520,R,ugm-3,4.75420,R,ugm-3,6.17281,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),47.69723,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),0.08531,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.30,P,ugm-3,,,,,,,,,,,,,0.40,P,ugm-3,,,
